done,split,idx_in_split,overlay_path,image_path,mask_path,checker,check_date,notes
"","training","1843","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_23.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_23.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_23.png","","",""
"","training","1844","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_32.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_32.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_32.png","","",""
"","training","1845","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_43.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_43.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_43.png","","",""
"","training","1846","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_44.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_44.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_44.png","","",""
"","training","1847","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_46.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_46.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_46.png","","",""
"","training","1848","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_47.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_47.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_47.png","","",""
"","training","1849","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_50.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_50.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_50.png","","",""
"","training","1850","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_52.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_52.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_52.png","","",""
"","training","1851","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_58.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_58.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_58.png","","",""
"","training","1852","data/CLP_dataset/clp2k/annotations_overlay/training/taiguyiminjiangshanxinglvtu_68.jpg","data/CLP_dataset/clp2k/images/training/taiguyiminjiangshanxinglvtu_68.jpg","data/CLP_dataset/clp2k/annotations/training/taiguyiminjiangshanxinglvtu_68.png","","",""
"","training","1853","data/CLP_dataset/clp2k/annotations_overlay/training/tang-yin_making-tea_2.jpg","data/CLP_dataset/clp2k/images/training/tang-yin_making-tea_2.jpg","data/CLP_dataset/clp2k/annotations/training/tang-yin_making-tea_2.png","","",""
"","training","1854","data/CLP_dataset/clp2k/annotations_overlay/training/tang-yin_making-tea_3.jpg","data/CLP_dataset/clp2k/images/training/tang-yin_making-tea_3.jpg","data/CLP_dataset/clp2k/annotations/training/tang-yin_making-tea_3.png","","",""
"","training","1855","data/CLP_dataset/clp2k/annotations_overlay/training/wang-jian_styles-of-old-masters_3.jpg","data/CLP_dataset/clp2k/images/training/wang-jian_styles-of-old-masters_3.jpg","data/CLP_dataset/clp2k/annotations/training/wang-jian_styles-of-old-masters_3.png","","",""
"","training","1856","data/CLP_dataset/clp2k/annotations_overlay/training/wang-jian_styles-of-old-masters_6.jpg","data/CLP_dataset/clp2k/images/training/wang-jian_styles-of-old-masters_6.jpg","data/CLP_dataset/clp2k/annotations/training/wang-jian_styles-of-old-masters_6.png","","",""
"","training","1857","data/CLP_dataset/clp2k/annotations_overlay/training/wang-jian_white-clouds-on-the-xiao-and-xiang-rivers_5.jpg","data/CLP_dataset/clp2k/images/training/wang-jian_white-clouds-on-the-xiao-and-xiang-rivers_5.jpg","data/CLP_dataset/clp2k/annotations/training/wang-jian_white-clouds-on-the-xiao-and-xiang-rivers_5.png","","",""
"","training","1858","data/CLP_dataset/clp2k/annotations_overlay/training/wang-jian_white-clouds-on-the-xiao-and-xiang-rivers_6.jpg","data/CLP_dataset/clp2k/images/training/wang-jian_white-clouds-on-the-xiao-and-xiang-rivers_6.jpg","data/CLP_dataset/clp2k/annotations/training/wang-jian_white-clouds-on-the-xiao-and-xiang-rivers_6.png","","",""
"","training","1859","data/CLP_dataset/clp2k/annotations_overlay/training/wang-jian_white-clouds-on-the-xiao-and-xiang-rivers_7.jpg","data/CLP_dataset/clp2k/images/training/wang-jian_white-clouds-on-the-xiao-and-xiang-rivers_7.jpg","data/CLP_dataset/clp2k/annotations/training/wang-jian_white-clouds-on-the-xiao-and-xiang-rivers_7.png","","",""
"","training","1860","data/CLP_dataset/clp2k/annotations_overlay/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_1.jpg","data/CLP_dataset/clp2k/images/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_1.jpg","data/CLP_dataset/clp2k/annotations/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_1.png","","",""
"","training","1861","data/CLP_dataset/clp2k/annotations_overlay/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_3.jpg","data/CLP_dataset/clp2k/images/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_3.jpg","data/CLP_dataset/clp2k/annotations/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_3.png","","",""
"","training","1862","data/CLP_dataset/clp2k/annotations_overlay/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_5.jpg","data/CLP_dataset/clp2k/images/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_5.jpg","data/CLP_dataset/clp2k/annotations/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_5.png","","",""
"","training","1863","data/CLP_dataset/clp2k/annotations_overlay/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_6.jpg","data/CLP_dataset/clp2k/images/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_6.jpg","data/CLP_dataset/clp2k/annotations/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_6.png","","",""
"","training","1864","data/CLP_dataset/clp2k/annotations_overlay/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_7.jpg","data/CLP_dataset/clp2k/images/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_7.jpg","data/CLP_dataset/clp2k/annotations/training/wang-shimin_clearing-of-rivers-and-mountains-after-snow_7.png","","",""
"","training","1865","data/CLP_dataset/clp2k/annotations_overlay/training/wang-yuanqi_autumn-mountains_2.jpg","data/CLP_dataset/clp2k/images/training/wang-yuanqi_autumn-mountains_2.jpg","data/CLP_dataset/clp2k/annotations/training/wang-yuanqi_autumn-mountains_2.png","","",""
"","training","1866","data/CLP_dataset/clp2k/annotations_overlay/training/wang-yuanqi_autumn-mountains_3.jpg","data/CLP_dataset/clp2k/images/training/wang-yuanqi_autumn-mountains_3.jpg","data/CLP_dataset/clp2k/annotations/training/wang-yuanqi_autumn-mountains_3.png","","",""
"","training","1867","data/CLP_dataset/clp2k/annotations_overlay/training/wang-yuanqi_autumn-mountains_5.jpg","data/CLP_dataset/clp2k/images/training/wang-yuanqi_autumn-mountains_5.jpg","data/CLP_dataset/clp2k/annotations/training/wang-yuanqi_autumn-mountains_5.png","","",""
"","training","1868","data/CLP_dataset/clp2k/annotations_overlay/training/wang-yuanqi_autumn-mountains_6.jpg","data/CLP_dataset/clp2k/images/training/wang-yuanqi_autumn-mountains_6.jpg","data/CLP_dataset/clp2k/annotations/training/wang-yuanqi_autumn-mountains_6.png","","",""
"","training","1869","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_101.jpg","data/CLP_dataset/clp2k/images/training/wangximen_101.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_101.png","","",""
"","training","1870","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_102.jpg","data/CLP_dataset/clp2k/images/training/wangximen_102.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_102.png","","",""
"","training","1871","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_104.jpg","data/CLP_dataset/clp2k/images/training/wangximen_104.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_104.png","","",""
"","training","1872","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_105.jpg","data/CLP_dataset/clp2k/images/training/wangximen_105.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_105.png","","",""
"","training","1873","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_108.jpg","data/CLP_dataset/clp2k/images/training/wangximen_108.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_108.png","","",""
"","training","1874","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_11.jpg","data/CLP_dataset/clp2k/images/training/wangximen_11.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_11.png","","",""
"","training","1875","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_110.jpg","data/CLP_dataset/clp2k/images/training/wangximen_110.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_110.png","","",""
"","training","1876","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_114.jpg","data/CLP_dataset/clp2k/images/training/wangximen_114.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_114.png","","",""
"","training","1877","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_116.jpg","data/CLP_dataset/clp2k/images/training/wangximen_116.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_116.png","","",""
"","training","1878","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_117.jpg","data/CLP_dataset/clp2k/images/training/wangximen_117.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_117.png","","",""
"","training","1879","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_118.jpg","data/CLP_dataset/clp2k/images/training/wangximen_118.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_118.png","","",""
"","training","1880","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_12.jpg","data/CLP_dataset/clp2k/images/training/wangximen_12.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_12.png","","",""
"","training","1881","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_120.jpg","data/CLP_dataset/clp2k/images/training/wangximen_120.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_120.png","","",""
"","training","1882","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_122.jpg","data/CLP_dataset/clp2k/images/training/wangximen_122.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_122.png","","",""
"","training","1883","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_123.jpg","data/CLP_dataset/clp2k/images/training/wangximen_123.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_123.png","","",""
"","training","1884","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_125.jpg","data/CLP_dataset/clp2k/images/training/wangximen_125.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_125.png","","",""
"","training","1885","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_128.jpg","data/CLP_dataset/clp2k/images/training/wangximen_128.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_128.png","","",""
"","training","1886","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_131.jpg","data/CLP_dataset/clp2k/images/training/wangximen_131.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_131.png","","",""
"","training","1887","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_133.jpg","data/CLP_dataset/clp2k/images/training/wangximen_133.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_133.png","","",""
"","training","1888","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_134.jpg","data/CLP_dataset/clp2k/images/training/wangximen_134.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_134.png","","",""
"","training","1889","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_135.jpg","data/CLP_dataset/clp2k/images/training/wangximen_135.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_135.png","","",""
"","training","1890","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_136.jpg","data/CLP_dataset/clp2k/images/training/wangximen_136.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_136.png","","",""
"","training","1891","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_137.jpg","data/CLP_dataset/clp2k/images/training/wangximen_137.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_137.png","","",""
"","training","1892","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_138.jpg","data/CLP_dataset/clp2k/images/training/wangximen_138.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_138.png","","",""
"","training","1893","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_14.jpg","data/CLP_dataset/clp2k/images/training/wangximen_14.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_14.png","","",""
"","training","1894","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_141.jpg","data/CLP_dataset/clp2k/images/training/wangximen_141.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_141.png","","",""
"","training","1895","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_156.jpg","data/CLP_dataset/clp2k/images/training/wangximen_156.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_156.png","","",""
"","training","1896","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_158.jpg","data/CLP_dataset/clp2k/images/training/wangximen_158.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_158.png","","",""
"","training","1897","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_161.jpg","data/CLP_dataset/clp2k/images/training/wangximen_161.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_161.png","","",""
"","training","1898","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_162.jpg","data/CLP_dataset/clp2k/images/training/wangximen_162.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_162.png","","",""
"","training","1899","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_164.jpg","data/CLP_dataset/clp2k/images/training/wangximen_164.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_164.png","","",""
"","training","1900","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_167.jpg","data/CLP_dataset/clp2k/images/training/wangximen_167.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_167.png","","",""
"","training","1901","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_17.jpg","data/CLP_dataset/clp2k/images/training/wangximen_17.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_17.png","","",""
"","training","1902","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_18.jpg","data/CLP_dataset/clp2k/images/training/wangximen_18.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_18.png","","",""
"","training","1903","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_21.jpg","data/CLP_dataset/clp2k/images/training/wangximen_21.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_21.png","","",""
"","training","1904","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_24.jpg","data/CLP_dataset/clp2k/images/training/wangximen_24.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_24.png","","",""
"","training","1905","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_26.jpg","data/CLP_dataset/clp2k/images/training/wangximen_26.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_26.png","","",""
"","training","1906","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_27.jpg","data/CLP_dataset/clp2k/images/training/wangximen_27.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_27.png","","",""
"","training","1907","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_32.jpg","data/CLP_dataset/clp2k/images/training/wangximen_32.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_32.png","","",""
"","training","1908","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_38.jpg","data/CLP_dataset/clp2k/images/training/wangximen_38.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_38.png","","",""
"","training","1909","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_41.jpg","data/CLP_dataset/clp2k/images/training/wangximen_41.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_41.png","","",""
"","training","1910","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_47.jpg","data/CLP_dataset/clp2k/images/training/wangximen_47.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_47.png","","",""
"","training","1911","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_51.jpg","data/CLP_dataset/clp2k/images/training/wangximen_51.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_51.png","","",""
"","training","1912","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_53.jpg","data/CLP_dataset/clp2k/images/training/wangximen_53.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_53.png","","",""
"","training","1913","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_59.jpg","data/CLP_dataset/clp2k/images/training/wangximen_59.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_59.png","","",""
"","training","1914","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_63.jpg","data/CLP_dataset/clp2k/images/training/wangximen_63.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_63.png","","",""
"","training","1915","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_68.jpg","data/CLP_dataset/clp2k/images/training/wangximen_68.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_68.png","","",""
"","training","1916","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_69.jpg","data/CLP_dataset/clp2k/images/training/wangximen_69.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_69.png","","",""
"","training","1917","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_70.jpg","data/CLP_dataset/clp2k/images/training/wangximen_70.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_70.png","","",""
"","training","1918","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_71.jpg","data/CLP_dataset/clp2k/images/training/wangximen_71.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_71.png","","",""
"","training","1919","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_75.jpg","data/CLP_dataset/clp2k/images/training/wangximen_75.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_75.png","","",""
"","training","1920","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_86.jpg","data/CLP_dataset/clp2k/images/training/wangximen_86.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_86.png","","",""
"","training","1921","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_87.jpg","data/CLP_dataset/clp2k/images/training/wangximen_87.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_87.png","","",""
"","training","1922","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_89.jpg","data/CLP_dataset/clp2k/images/training/wangximen_89.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_89.png","","",""
"","training","1923","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_95.jpg","data/CLP_dataset/clp2k/images/training/wangximen_95.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_95.png","","",""
"","training","1924","data/CLP_dataset/clp2k/annotations_overlay/training/wangximen_99.jpg","data/CLP_dataset/clp2k/images/training/wangximen_99.jpg","data/CLP_dataset/clp2k/annotations/training/wangximen_99.png","","",""
"","training","1925","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_10.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_10.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_10.png","","",""
"","training","1926","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_11.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_11.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_11.png","","",""
"","training","1927","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_12.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_12.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_12.png","","",""
"","training","1928","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_13.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_13.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_13.png","","",""
"","training","1929","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_14.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_14.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_14.png","","",""
"","training","1930","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_16.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_16.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_16.png","","",""
"","training","1931","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_17.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_17.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_17.png","","",""
"","training","1932","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_4.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_4.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_4.png","","",""
"","training","1933","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_5.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_5.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_5.png","","",""
"","training","1934","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_6.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_6.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_6.png","","",""
"","training","1935","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_7.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_7.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_7.png","","",""
"","training","1936","data/CLP_dataset/clp2k/annotations_overlay/training/wen-zhengming_peach-blossom-spring_8.jpg","data/CLP_dataset/clp2k/images/training/wen-zhengming_peach-blossom-spring_8.jpg","data/CLP_dataset/clp2k/annotations/training/wen-zhengming_peach-blossom-spring_8.png","","",""
"","training","1937","data/CLP_dataset/clp2k/annotations_overlay/training/where-truth-lies_10.jpg","data/CLP_dataset/clp2k/images/training/where-truth-lies_10.jpg","data/CLP_dataset/clp2k/annotations/training/where-truth-lies_10.png","","",""
"","training","1938","data/CLP_dataset/clp2k/annotations_overlay/training/where-truth-lies_11.jpg","data/CLP_dataset/clp2k/images/training/where-truth-lies_11.jpg","data/CLP_dataset/clp2k/annotations/training/where-truth-lies_11.png","","",""
"","training","1939","data/CLP_dataset/clp2k/annotations_overlay/training/where-truth-lies_3.jpg","data/CLP_dataset/clp2k/images/training/where-truth-lies_3.jpg","data/CLP_dataset/clp2k/annotations/training/where-truth-lies_3.png","","",""
"","training","1940","data/CLP_dataset/clp2k/annotations_overlay/training/where-truth-lies_4.jpg","data/CLP_dataset/clp2k/images/training/where-truth-lies_4.jpg","data/CLP_dataset/clp2k/annotations/training/where-truth-lies_4.png","","",""
"","training","1941","data/CLP_dataset/clp2k/annotations_overlay/training/where-truth-lies_5.jpg","data/CLP_dataset/clp2k/images/training/where-truth-lies_5.jpg","data/CLP_dataset/clp2k/annotations/training/where-truth-lies_5.png","","",""
"","training","1942","data/CLP_dataset/clp2k/annotations_overlay/training/where-truth-lies_7.jpg","data/CLP_dataset/clp2k/images/training/where-truth-lies_7.jpg","data/CLP_dataset/clp2k/annotations/training/where-truth-lies_7.png","","",""
"","training","1943","data/CLP_dataset/clp2k/annotations_overlay/training/where-truth-lies_8.jpg","data/CLP_dataset/clp2k/images/training/where-truth-lies_8.jpg","data/CLP_dataset/clp2k/annotations/training/where-truth-lies_8.png","","",""
"","training","1944","data/CLP_dataset/clp2k/annotations_overlay/training/where-truth-lies_9.jpg","data/CLP_dataset/clp2k/images/training/where-truth-lies_9.jpg","data/CLP_dataset/clp2k/annotations/training/where-truth-lies_9.png","","",""
"","training","1945","data/CLP_dataset/clp2k/annotations_overlay/training/wu-yuanzhi_red-cliff_2.jpg","data/CLP_dataset/clp2k/images/training/wu-yuanzhi_red-cliff_2.jpg","data/CLP_dataset/clp2k/annotations/training/wu-yuanzhi_red-cliff_2.png","","",""
"","training","1946","data/CLP_dataset/clp2k/annotations_overlay/training/wu-yuanzhi_red-cliff_3.jpg","data/CLP_dataset/clp2k/images/training/wu-yuanzhi_red-cliff_3.jpg","data/CLP_dataset/clp2k/annotations/training/wu-yuanzhi_red-cliff_3.png","","",""
"","training","1947","data/CLP_dataset/clp2k/annotations_overlay/training/wu-yuanzhi_red-cliff_5.jpg","data/CLP_dataset/clp2k/images/training/wu-yuanzhi_red-cliff_5.jpg","data/CLP_dataset/clp2k/annotations/training/wu-yuanzhi_red-cliff_5.png","","",""
"","training","1948","data/CLP_dataset/clp2k/annotations_overlay/training/wu-yuanzhi_red-cliff_6.jpg","data/CLP_dataset/clp2k/images/training/wu-yuanzhi_red-cliff_6.jpg","data/CLP_dataset/clp2k/annotations/training/wu-yuanzhi_red-cliff_6.png","","",""
"","training","1949","data/CLP_dataset/clp2k/annotations_overlay/training/wu-yuanzhi_red-cliff_8.jpg","data/CLP_dataset/clp2k/images/training/wu-yuanzhi_red-cliff_8.jpg","data/CLP_dataset/clp2k/annotations/training/wu-yuanzhi_red-cliff_8.png","","",""
"","training","1950","data/CLP_dataset/clp2k/annotations_overlay/training/xia-gui_mountain-market-clearing-mist_4.jpg","data/CLP_dataset/clp2k/images/training/xia-gui_mountain-market-clearing-mist_4.jpg","data/CLP_dataset/clp2k/annotations/training/xia-gui_mountain-market-clearing-mist_4.png","","",""
"","training","1951","data/CLP_dataset/clp2k/annotations_overlay/training/xia-gui_mountain-market-clearing-mist_5.jpg","data/CLP_dataset/clp2k/images/training/xia-gui_mountain-market-clearing-mist_5.jpg","data/CLP_dataset/clp2k/annotations/training/xia-gui_mountain-market-clearing-mist_5.png","","",""
"","training","1952","data/CLP_dataset/clp2k/annotations_overlay/training/xia-gui_streams-mountains_part_1.jpg","data/CLP_dataset/clp2k/images/training/xia-gui_streams-mountains_part_1.jpg","data/CLP_dataset/clp2k/annotations/training/xia-gui_streams-mountains_part_1.png","","",""
"","training","1953","data/CLP_dataset/clp2k/annotations_overlay/training/xia-gui_streams-mountains_part_2.jpg","data/CLP_dataset/clp2k/images/training/xia-gui_streams-mountains_part_2.jpg","data/CLP_dataset/clp2k/annotations/training/xia-gui_streams-mountains_part_2.png","","",""
